tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
12636,40.2441,-47.8747,RUT_ExtremeDesert,10,38.4,0,Flat,0,0
12637,39.958,-49.8411,RUT_Desert,7,37.3,0,Flat,0,0
12638,38.0861,-43.5273,RUT_ExtremeDesert,19,41.5,0,Flat,0,0
12639,38.2615,-41.6086,RUT_ExtremeDesert,23,42.5,0,Flat,0,0
12640,39.3001,-44.6955,RUT_ExtremeDesert,16,40.4,0,Flat,0,0
12641,40.7189,-43.9156,RUT_ExtremeDesert,18,40.4,0,Flat,0,0
12642,39.6636,-40.7913,RUT_ExtremeDesert,25,42.4,0,Flat,0,0
12643,40.9072,-41.9278,RUT_ExtremeDesert,22,41.3,0,Flat,0,0.8935
12644,31.4194,-43.4673,RUT_FeverWood,23,44.1,0,Flat,0.851,0
12645,32.8173,-42.768,ZBiome_Grasslands,25,44.1,0,Flat,0.0588,0
12646,30.1866,-42.3936,RUT_FeverWood,24,45.1,0,Flat,0.851,1
12647,30.3245,-40.6457,ZBiome_Grasslands,27,46.1,0,Flat,0.051,0.9759
12648,31.7075,-39.9215,ZBiome_Grasslands,29,46.1,0,Flat,0.0588,1
12649,32.9675,-40.9685,ZBiome_Grasslands,27,45,0,Flat,0.0588,0
12650,34.3582,-40.2157,RUT_ExtremeDesert,27,44.9,0,Flat,0,0
12651,35.614,-41.2891,RUT_ExtremeDesert,24,43.7,0,Flat,0,0
12652,37.011,-40.5054,RUT_ExtremeDesert,25,43.7,0,Flat,0,0
12653,37.1351,-38.6197,RUT_ExtremeDesert,29,44.6,0,Flat,0,0
12654,34.4724,-38.3909,RUT_ExtremeDesert,29,45.8,0,Flat,0,0
12655,35.8523,-37.5806,RUT_ExtremeDesert,31,45.7,0,Flat,0,0
12656,19.3585,-92.7939,RUT_TwilightSea,-350,10.8,0,Flat,0,0
12657,20.1042,-94.2172,RUT_TwilightSea,-350,9.2,0,Flat,0,0
12658,19.3147,-95.5839,RUT_TwilightSea,-350,7.7,0,Flat,0,0
12659,17.7855,-95.5128,RUT_TwilightSea,-350,7.7,0,Flat,0,0
12660,17.0418,-94.1104,RUT_TwilightSea,-350,9.3,0,Flat,0,0
12661,17.8257,-92.7583,RUT_TwilightSea,-350,10.8,0,Flat,0,0
12662,22.41,-92.8699,RUT_TwilightSea,-350,10.8,0,Flat,0,0
12663,23.9277,-92.9106,RUT_TwilightSea,-350,10.8,0,Flat,0,0
12664,21.6285,-94.2741,RUT_TwilightSea,-350,9.2,0,Flat,0,0
12665,22.359,-95.7358,RUT_TwilightSea,-350,7.6,0,Flat,0,0
12666,24.6607,-94.3961,RUT_TwilightSea,-350,9.2,0,Flat,0,0
12667,23.873,-95.817,RUT_TwilightSea,-350,7.6,0,Flat,0,0
12668,23.946,-90,RUT_TwilightSea,-350,14,0,Flat,0,0
12669,24.6985,-88.5339,RUT_TwilightSea,-350,15.1,0,Flat,0,0
12670,24.6985,-91.4661,RUT_TwilightSea,-350,12.4,0,Flat,0,0
12671,26.2077,-91.4878,RUT_TwilightSea,-350,12.4,0,Flat,0,0
12672,26.2077,-88.5122,RUT_TwilightSea,-350,15.1,0,Flat,0,0
12673,26.965,-90,RUT_TwilightSea,-350,14,0,Flat,0,0
12674,22.41,-87.1301,RUT_TwilightSea,-350,16.1,0,Flat,0,0
12675,21.6285,-85.7259,RUT_TwilightSea,-350,17.2,0,Flat,0,0
12676,23.9277,-87.0894,RUT_TwilightSea,-350,16.1,0,Flat,0,0
12677,24.6607,-85.6039,RUT_Wasteland,48,17.2,0,Flat,0,0
12678,22.359,-84.2642,RUT_TwilightSea,-350,18.2,0,Flat,0,0
12679,23.873,-84.183,RUT_Wasteland,41,18.3,0,LargeHills,0,0
12680,17.0676,-91.3707,RUT_TwilightSea,-350,12.4,0,Flat,0,0
12681,17.8392,-90,RUT_TwilightSea,-350,14,0,Flat,0,0
12682,15.5282,-91.3541,RUT_TwilightSea,-350,12.4,0,Flat,0,0
12683,14.7601,-90,RUT_TwilightSea,-350,14,0,Flat,0,0
12684,15.5282,-88.6459,RUT_TwilightSea,-350,15,0,Flat,0,0
12685,17.0676,-88.6293,RUT_TwilightSea,-350,15,0,Flat,0,0
12686,17.8257,-87.2418,RUT_TwilightSea,-350,16.1,0,Flat,0,0
12687,19.3585,-87.2062,RUT_PoisonForest,54,16.1,0,LargeHills,0,0
12688,20.1042,-85.7829,RUT_TwilightSea,-350,17.2,0,Flat,0,0
12689,19.3147,-84.4161,RUT_TwilightSea,-350,18.2,0,Flat,0,0
12690,17.0418,-85.8896,RUT_TwilightSea,-350,17.1,0,Flat,0,0
12691,17.7855,-84.4872,RUT_TwilightSea,-350,18.2,0,Flat,0,0
12692,34.7896,131.3026,RUT_TheRot,1020,-32.9,0,LargeHills,0.349,0
12693,35.9427,130.0914,RUT_TheRot,979,-30.9,0,SmallHills,0.3686,0
12694,35.6406,128.23,RUT_TheRot,952,-29.3,0,SmallHills,0.3882,0
12695,34.2059,127.6333,RUT_TheRot,857,-29.1,0,SmallHills,0.3882,0
12696,33.0837,128.8577,RUT_TheRot,919,-31.2,0,SmallHills,0.3686,0
12697,33.3656,130.6671,RUT_TheRot,989,-33,0,LargeHills,0.349,0.8306
12698,32.2031,131.8419,RUT_TheRot,1071,-35.1,0,SmallHills,0.3412,0
12699,32.4349,133.6355,RUT_TheRot,1135,-36.8,0,SmallHills,0.3216,0
12700,30.7893,131.2221,RUT_TheRot,1023,-35,0,Flat,0.349,0
12701,29.6193,132.3642,RUT_TheRot,1017,-36.4,0,SmallHills,0.3412,0
12702,29.8339,134.1098,RUT_TheRot,1056,-38.1,0,SmallHills,0.3216,0
12703,31.2356,134.7598,RUT_TheRot,1039,-37.8,0,LargeHills,0.3098,0
12704,37.643,132.6463,RUT_TheRot,1147,-32.8,0,LargeHills,0.3294,0
12705,39.0707,133.3587,RUT_TheRot,1055,-32,0,LargeHills,0.3294,0
12706,37.3756,130.7428,RUT_TheRot,1073,-31,0,SmallHills,0.3608,0
12707,38.5175,129.4909,RUT_TheRot,1078,-29.2,0,SmallHills,0.3882,0
12708,40.2441,132.1253,RUT_TheRot,1026,-30.2,0,LargeHills,0.349,0
12709,39.958,130.1589,RUT_TheRot,1083,-29,0,LargeHills,0.3804,0
12710,38.0861,136.4727,RUT_TheRot,1348,-36.5,0,LargeHills,0.3098,0
12711,38.2615,138.3914,RUT_TheRot,1269,-37.2,0,LargeHills,0.3098,0
12712,39.3001,135.3046,RUT_TheRot,1184,-34.1,0,LargeHills,0.3216,0
12713,40.7189,136.0844,RUT_TheRot,1189,-33.8,0,LargeHills,0.3294,0
12714,39.6636,139.2087,RUT_TheRot,1299,-37.1,0,Flat,0.3098,0
12715,40.9072,138.0722,RUT_TheRot,1302,-35.7,0,SmallHills,0.3216,0
12716,31.4194,136.5327,RUT_TheRot,1159,-39.8,0,SmallHills,0.3098,0
12717,32.8173,137.232,RUT_TheRot,1214,-39.8,0,Flat,0.3098,0
12718,30.1866,137.6064,RUT_TheRot,1155,-41.5,0,SmallHills,0.3216,0
12719,30.3245,139.3543,RUT_NightsideIce,1265,-43.5,0,LargeHills,0.3216,0
12720,31.7075,140.0785,RUT_NightsideIce,1281,-43.1,0,SmallHills,0.3098,0
12721,32.9675,139.0315,RUT_TheRot,1256,-41.3,0,Flat,0.3098,0
12722,34.3582,139.7843,RUT_TheRot,1298,-41,0,Flat,0.298,0
12723,35.614,138.7109,RUT_TheRot,1330,-39.5,0,SmallHills,0.298,0
12724,37.011,139.4946,RUT_TheRot,1321,-39,0,SmallHills,0.298,0
12725,37.1351,141.3804,RUT_TheRot,1355,-40.4,0,SmallHills,0.2902,0
12726,34.4724,141.6091,RUT_NightsideIce,1346,-42.5,0,Flat,0.298,0
12727,35.8523,142.4194,RUT_NightsideIce,1397,-42.2,0,SmallHills,0.2902,0
12728,-2.6526,-157.5619,RUT_Umbra,884,-64.5,0,LargeHills,0,0.8105
12729,-3.9722,-158.3141,RUT_Umbra,598,-65.1,0,LargeHills,0,0
12730,-5.3026,-157.5369,RUT_Umbra,601,-64.5,0,LargeHills,0,0
12731,-5.3171,-156.0143,RUT_Umbra,560,-63.1,0,LargeHills,0,0
12732,-3.9939,-155.2722,RUT_Umbra,611,-63,0,LargeHills,0,0
12733,-2.6599,-156.0419,RUT_Umbra,968,-63.6,0,LargeHills,0,0
12734,-1.3317,-155.2913,RUT_Umbra,993,-63.7,0,SmallHills,0,0
12735,0,-156.051,RUT_Umbra,1098,-64.4,0,Mountainous,0,0
12736,-1.3346,-153.7813,RUT_Umbra,995,-62.4,0,SmallHills,0,0
12737,0,-153.0316,RUT_Umbra,1025,-62.2,0,LargeHills,0,0
12738,1.3346,-153.7813,RUT_Umbra,1165,-63.6,0,LargeHills,0,0
12739,1.3317,-155.2913,RUT_Umbra,1178,-64.8,0,Mountainous,0,0
12740,0,-162.1586,RUT_Umbra,927,-69.3,0,LargeHills,0,0
12741,1.3102,-162.9258,RUT_Umbra,678,-70.5,0,LargeHills,0,0
12742,1.3045,-164.4658,RUT_Umbra,660,-71.8,0,Mountainous,0,0
12743,0,-165.2381,RUT_Umbra,806,-71.8,0,Mountainous,0,0
12744,-1.3045,-164.4658,RUT_Umbra,838,-70.9,0,LargeHills,0,0
12745,-1.3102,-162.9258,RUT_Umbra,775,-69.3,0,LargeHills,0,0
12746,-2.6254,-162.1527,RUT_Umbra,910,-68.5,0,LargeHills,0,0
12747,-2.6354,-160.6178,RUT_Umbra,853,-67.1,0,Flat,0,0
12748,-3.9592,-159.8432,RUT_Umbra,888,-66.4,0,LargeHills,0,0
12749,-5.268,-160.5977,RUT_Umbra,633,-67.2,0,LargeHills,0,1
12750,-3.9291,-162.9148,RUT_Umbra,915,-69.2,0,SmallHills,0,0
12751,-5.2478,-162.135,RUT_Umbra,946,-68.7,0,LargeHills,0,0.821
12752,2.6354,-160.6178,RUT_Umbra,768,-69.1,0,LargeHills,0,0
12753,3.9592,-159.8432,RUT_Umbra,899,-69.2,0,LargeHills,0,0
12754,2.6254,-162.1527,RUT_Umbra,761,-70.3,0,LargeHills,0,0
12755,3.9291,-162.9148,RUT_Umbra,910,-71.7,0,LargeHills,0,0
12756,5.268,-160.5977,RUT_Umbra,950,-70,0,Flat,0,0
12757,5.2478,-162.135,RUT_Umbra,900,-70.9,0,Flat,0,0
12758,2.6599,-156.0419,RUT_Umbra,832,-65.8,0,LargeHills,0,0
12759,2.6526,-157.5619,RUT_Umbra,780,-66.7,0,SmallHills,0,0
12760,3.9722,-158.3141,RUT_Umbra,879,-68,0,SmallHills,0,0
12761,5.3026,-157.5369,RUT_Umbra,957,-67.9,0,SmallHills,0,0
12762,3.9939,-155.2722,RUT_Umbra,897,-65.8,0,LargeHills,0,0
12763,5.3171,-156.0143,RUT_Umbra,966,-66.7,0,SmallHills,0,0
12764,-22.41,-87.1301,RUT_PoisonForest,620,13.1,0,SmallHills,0,0
12765,-23.9277,-87.0894,RUT_PoisonForest,684,12.8,0,SmallHills,0,0
12766,-24.6607,-85.6039,RUT_PoisonForest,626,14.1,0,Flat,0,0
12767,-23.873,-84.183,RUT_PoisonForest,585,15.2,0,Flat,0,0
12768,-22.359,-84.2642,RUT_PoisonForest,531,15.5,0,Flat,0,0
12769,-21.6285,-85.7259,RUT_PoisonForest,513,14.7,0,SmallHills,0,0
12770,-20.1042,-85.7829,RUT_PoisonForest,505,14.6,0,SmallHills,0,0
12771,-19.3585,-87.2062,RUT_PoisonForest,612,12.9,0,SmallHills,0,0
12772,-19.3147,-84.4161,RUT_PoisonForest,476,15.6,0,Flat,0,0
12773,-17.7855,-84.4872,RUT_PoisonForest,446,15.7,0,Flat,0,0
12774,-17.0418,-85.8896,RUT_PoisonForest,474,14.6,0,SmallHills,0,0
12775,-17.8257,-87.2418,RUT_PoisonForest,580,13,0,SmallHills,0,0
12776,-19.3585,-92.7939,RUT_TheRot,676,7.4,0,Flat,0.4706,0
12777,-17.8257,-92.7583,RUT_TheRot,673,7.2,0,Flat,0.4706,0
12778,-17.0418,-94.1104,RUT_TheRot,667,5.6,0,Flat,0.4902,0
12779,-17.7855,-95.5128,RUT_PoisonForest,704,3.8,0,Flat,0,0
12780,-19.3147,-95.5839,RUT_PoisonForest,722,3.8,0,SmallHills,0,0
12781,-20.1042,-94.2172,RUT_TheRot,732,5.5,0,SmallHills,0.4902,0
12782,-17.0676,-88.6293,RUT_PoisonForest,593,11.9,0,SmallHills,0,0
12783,-17.8392,-90,RUT_TheRot,673,10.5,0,SmallHills,0.4392,0
12784,-17.0676,-91.3707,RUT_PoisonForest,634,9,0,Flat,0,0
12785,-15.5282,-91.3541,RUT_PoisonForest,609,9,0,Flat,0,0
12786,-15.5282,-88.6459,RUT_PoisonForest,543,12.1,0,SmallHills,0,0
12787,-14.7601,-90,RUT_PoisonForest,577,10.7,0,SmallHills,0,0
12788,-21.6285,-94.2741,RUT_PoisonForest,815,5,0,SmallHills,0,0
12789,-22.41,-92.8699,RUT_TheRot,817,6.6,0,SmallHills,0.4706,0
12790,-22.359,-95.7358,RUT_PoisonForest,876,2.8,0,SmallHills,0,0
12791,-23.873,-95.817,RUT_PoisonForest,910,2.4,0,Flat,0,0
12792,-24.6607,-94.3961,RUT_PoisonForest,931,4,0,SmallHills,0,0
12793,-23.9277,-92.9106,RUT_PoisonForest,867,6.2,0,SmallHills,0,0
12794,-24.6985,-91.4661,RUT_TheRot,814,8.1,0,SmallHills,0.4588,0
12795,-23.946,-90,RUT_TheRot,753,10.3,0,SmallHills,0.4392,0
12796,-24.6985,-88.5339,RUT_TheRot,718,11.4,0,SmallHills,0.4314,0
12797,-26.2077,-88.5122,RUT_TheRot,730,11.2,0,SmallHills,0.4314,0
12798,-26.2077,-91.4878,RUT_PoisonForest,878,7.6,0,SmallHills,0,0
12799,-26.965,-90,RUT_TheRot,861,9.2,0,LargeHills,0.4392,0
12800,0,-17.8414,RUT_CrackedLands,1378,56.4,0,Mountainous,0,0
12801,-1.3102,-17.0742,RUT_CrackedLands,597,56.5,43,LargeHills,0,0
12802,-1.3045,-15.5342,RUT_AridShrubland,597,59.4,35,Flat,0,0
12803,0,-14.7619,RUT_ExtremeDesert,599,61.4,411,Flat,0,0
12804,1.3045,-15.5342,ZBiome_Grasslands,600,60,973,LargeHills,0.0588,0
12805,1.3102,-17.0742,RUT_CrackedLands,1191,57.6,43,Mountainous,0,0
12806,2.6254,-17.8473,RUT_Contagion,1226,56.9,43,Mountainous,0,0
12807,2.6354,-19.3822,RUT_TheForge,1271,55.8,0,LargeHills,0,0
12808,3.9291,-17.0852,ZBiome_Grasslands,1022,58.3,973,Mountainous,0.051,0
12809,5.2478,-17.865,ZBiome_Grasslands,1060,57.1,1112,Mountainous,0.0588,0
12810,5.268,-19.4023,RUT_TheForge,1278,55.2,0,Mountainous,0,0
12811,3.9592,-20.1568,RUT_TheForge,1297,55.2,0,LargeHills,0,0
12812,0,-23.949,RUT_TheScald,-350,52.7,0,Flat,0,0
12813,1.3317,-24.7087,RUT_TheScald,-350,52.3,0,Flat,0,0
12814,1.3346,-26.2187,RUT_TheScald,-350,51.7,0,Flat,0,0
12815,0,-26.9684,RUT_TheScald,-350,51.4,0,Flat,0,0
12816,-1.3346,-26.2187,RUT_TheScald,-350,51.7,0,Flat,0,0
12817,-1.3317,-24.7087,RUT_TheScald,-350,52.3,0,Flat,0,0
12818,3.9722,-21.6859,RUT_CrackedLands,1070,55.1,54,Mountainous,0,0
12819,2.6526,-22.4381,RUT_CrackedLands,613,55.5,60,Mountainous,0,0
12820,2.6599,-23.9581,RUT_TheScald,-350,52.6,0,Flat,0,0
12821,3.9939,-24.7279,RUT_TheScald,-350,52.2,0,Flat,0,0
12822,5.3026,-22.4631,RUT_ExtremeDesert,1030,54.2,1529,Mountainous,0.0706,0
12823,5.3171,-23.9857,RUT_TheScald,-350,52.4,0,Flat,0,0
12824,-2.6599,-23.9581,RUT_TheScald,-350,52.6,0,Flat,0,0
12825,-2.6526,-22.4381,RUT_CrackedLands,891,54.8,60,Mountainous,0,0
12826,-3.9939,-24.7279,RUT_TheScald,-350,52.2,0,Flat,0,0
12827,-5.3171,-23.9857,RUT_TheScald,-350,52.4,0,Flat,0,0
12828,-5.3026,-22.4631,RUT_CrackedLands,928,54.3,60,Mountainous,0,0
12829,-3.9722,-21.6859,RUT_CrackedLands,1004,55.2,54,Mountainous,0,0
12830,-3.9592,-20.1568,RUT_Contagion,1390,54.5,49,Mountainous,0,0
12831,-2.6354,-19.3822,RUT_CrackedLands,591,54.9,49,LargeHills,0,0
12832,-2.6254,-17.8473,RUT_CrackedLands,594,54.9,43,LargeHills,0,0
12833,-3.9291,-17.0852,RUT_CrackedLands,592,55.5,38,Flat,0,0
12834,-5.268,-19.4023,RUT_Contagion,1749,52.9,49,Mountainous,0,0
12835,-5.2478,-17.865,RUT_CrackedLands,587,53.2,43,LargeHills,0,0
12836,35.614,41.2891,RUT_ExtremeDesert,281,41.8,0,SmallHills,0,0
12837,37.011,40.5054,RUT_ExtremeDesert,213,42,0,SmallHills,0,0
12838,37.1351,38.6197,RUT_ExtremeDesert,124,43.1,0,SmallHills,0,0
12839,35.8523,37.5806,RUT_ExtremeDesert,70,44.3,0,Flat,0,0
12840,34.4724,38.3909,RUT_ExtremeDesert,134,44.2,0,SmallHills,0,0
12841,34.3582,40.2157,RUT_ExtremeDesert,260,42.7,0,LargeHills,0,0
12842,38.0861,43.5272,RUT_ExtremeDesert,397,39.5,0,LargeHills,0,0
12843,39.3001,44.6955,RUT_ExtremeDesert,436,38.6,0,SmallHills,0,0
12844,38.2615,41.6086,RUT_ExtremeDesert,233,41.1,0,LargeHills,0,0
12845,39.6636,40.7913,RUT_ExtremeDesert,197,41,0,SmallHills,0,0
12846,40.7189,43.9156,RUT_ExtremeDesert,388,38.7,0,SmallHills,0,0
12847,40.9072,41.9278,RUT_ExtremeDesert,296,39.7,0,SmallHills,0,0
12848,32.9675,40.9685,RUT_ExtremeDesert,434,41.9,0,LargeHills,0,0
12849,32.8173,42.768,RUT_ExtremeDesert,511,40.6,0,LargeHills,0,0
12850,31.7075,39.9215,RUT_ExtremeDesert,412,43,0,LargeHills,0,0
12851,30.3245,40.6457,RUT_ExtremeDesert,580,42.1,0,LargeHills,0,0
12852,30.1866,42.3936,RUT_ExtremeDesert,663,40.7,0,SmallHills,0,0
12853,31.4194,43.4673,RUT_ExtremeDesert,660,39.8,0,LargeHills,0,0
12854,31.2356,45.2402,RUT_ExtremeDesert,763,38.3,0,SmallHills,0,0
12855,32.4349,46.3645,RUT_ExtremeDesert,754,37.5,0,SmallHills,0,0
12856,29.8339,45.8902,RUT_ExtremeDesert,799,38.2,0,Flat,0,0
12857,29.6193,47.6358,RUT_ExtremeDesert,823,37.4,0,Flat,0,0.9244
12858,30.7893,48.7779,RUT_ExtremeDesert,909,36.1,0,SmallHills,0,0
12859,32.2031,48.1581,RUT_ExtremeDesert,797,36.5,0,SmallHills,0,0
12860,33.3656,49.3329,RUT_ExtremeDesert,787,35.9,0,LargeHills,0,0
12861,34.7896,48.6974,RUT_ExtremeDesert,764,35.9,0,SmallHills,0,0
12862,33.0837,51.1424,RUT_ExtremeDesert,913,34.5,0,SmallHills,0,0
12863,34.2059,52.3667,RUT_ExtremeDesert,890,33.9,0,SmallHills,0,0
12864,35.6406,51.77,RUT_ExtremeDesert,808,34.3,0,SmallHills,0,0
12865,35.9427,49.9086,RUT_ExtremeDesert,741,35.4,0,SmallHills,0,0
12866,37.3756,49.2572,RUT_ExtremeDesert,645,35.9,0,SmallHills,0,0
12867,37.643,47.3537,RUT_ExtremeDesert,619,36.8,0,SmallHills,0,0
12868,39.0707,46.6413,RUT_ExtremeDesert,545,37.3,0,SmallHills,0,0
12869,40.2441,47.8747,RUT_ExtremeDesert,536,36.6,0,Flat,0,0
12870,38.5175,50.5091,RUT_ExtremeDesert,657,35.1,0,LargeHills,0,0
12871,39.958,49.8411,RUT_ExtremeDesert,553,35.7,0,SmallHills,0,0
12872,-38.0861,136.4727,RUT_BlueDesert,274,-29.7,4,Mountainous,0,0
12873,-39.3001,135.3046,RUT_BlueDesert,83,-26.7,0,Mountainous,0,0
12874,-40.7189,136.0844,RUT_BlueDesert,107,-26.7,0,LargeHills,0,0
12875,-40.9072,138.0722,RUT_BlueDesert,171,-28.6,0,Mountainous,0,0
12876,-39.6636,139.2087,RUT_BlueDesert,341,-31.4,4,Mountainous,0,0
12877,-38.2615,138.3914,RUT_BlueDesert,355,-31.7,4,Mountainous,0,0
12878,-37.011,139.4946,RUT_BlueDesert,605,-35,0,Mountainous,0,0
12879,-35.614,138.7109,RUT_BlueDesert,628,-35.3,0,LargeHills,0,0
12880,-37.1351,141.3804,RUT_BlueDesert,643,-36.8,0,Mountainous,0.3216,0
12881,-35.8523,142.4194,RUT_BlueDesert,575,-38.2,0,LargeHills,0.3294,0
12882,-34.4724,141.6091,RUT_BlueDesert,561,-38.4,0,LargeHills,0.3294,0
12883,-34.3582,139.7843,RUT_BlueDesert,616,-37.2,0,Mountainous,0,0
12884,-32.9675,139.0315,RUT_BlueDesert,489,-36.8,0,Mountainous,0,0
12885,-32.8173,137.2321,RUT_BlueDesert,558,-35.6,0,Mountainous,0,0
12886,-31.7075,140.0785,RUT_BlueDesert,347,-37.8,0,Mountainous,0,0
12887,-30.3245,139.3543,RUT_BlueDesert,385,-38.1,0,LargeHills,0,0
12888,-30.1866,137.6064,RUT_BlueDesert,441,-36.7,0,LargeHills,0,0
12889,-31.4194,136.5327,RUT_BlueDesert,482,-35.3,0,LargeHills,0,0
12890,-31.2356,134.7598,RUT_BlueDesert,556,-33.9,0,LargeHills,0,0
12891,-32.4349,133.6355,RUT_BlueDesert,596,-32.3,0,LargeHills,0,0
12892,-29.8339,134.1098,RUT_BlueDesert,582,-33.9,0,LargeHills,0,0
12893,-29.6193,132.3642,RUT_BlueDesert,569,-32,0,LargeHills,0,0
12894,-30.7893,131.2221,RUT_NightsideIce,669,-30.8,0,Mountainous,0,0
12895,-32.2031,131.8419,RUT_NightsideIce,614,-30.6,0,LargeHills,0,0
12896,-33.3656,130.6671,RUT_NightsideIce,630,-28.9,0,LargeHills,0,0
12897,-34.7896,131.3026,RUT_NightsideIce,586,-28.7,0,Mountainous,0,0
12898,-33.0837,128.8577,RUT_NightsideIce,650,-27.1,0,Mountainous,0,0
12899,-34.2059,127.6333,RUT_NightsideIce,480,-24.4,4,Mountainous,0,0
12900,-35.6406,128.23,RUT_NightsideIce,343,-23.7,4,Mountainous,0,0
12901,-35.9427,130.0914,RUT_NightsideIce,451,-26.1,4,Mountainous,0,0
12902,-37.3756,130.7428,RUT_NightsideIce,283,-24.9,0,Mountainous,0,0
12903,-37.643,132.6463,RUT_BlueDesert,292,-26.5,0,Mountainous,0,0
12904,-39.0707,133.3587,RUT_BlueDesert,98,-25.2,0,Mountainous,0,0
12905,-40.2441,132.1253,RUT_BlueDesert,97,-23.4,0,Flat,0,0
12906,-38.5175,129.4909,RUT_BlueDesert,119,-22.2,0,SmallHills,0,0
12907,-39.958,130.1589,RUT_BlueDesert,45,-21.5,0,SmallHills,0,0
12908,-67.3974,-173.0783,RUT_TheRot,691,-15.7,0,SmallHills,0.3098,0
12909,-67.9538,-169.356,RUT_TheRot,719,-14.8,0,Flat,0.3294,0
12910,-66.9351,-166.3453,RUT_TheRot,705,-15.7,0,Flat,0.3412,0
12911,-65.4512,-167.1032,RUT_TheRot,711,-17.8,0,Flat,0.349,0
12912,-64.9572,-170.5231,RUT_TheRot,660,-18.4,0,SmallHills,0.3412,0
12913,-65.8882,-173.4726,RUT_TheRot,599,-17.1,0,SmallHills,0.3294,0
12914,-65.243,-176.8164,RUT_TheRot,627,-18.3,0,SmallHills,0.3294,0
12915,-66.0357,180,RUT_TheRot,733,-18,0,SmallHills,0.3608,0
12916,-63.736,-176.981,RUT_TheRot,632,-20.1,0,Flat,0.349,0.9044
12917,-63.0183,-180,RUT_TheRot,606,-20.9,0,SmallHills,0.3686,0
12918,-63.7361,176.981,RUT_TheRot,637,-20.3,0,SmallHills,0.3882,0
12919,-65.243,176.8164,RUT_TheRot,691,-18.8,0,Flat,0.3804,0
12920,-72.1376,180,RUT_Wasteland,916,-10.9,0,SmallHills,0.2784,0
12921,-72.8551,175.5454,RUT_Wasteland,875,-9.7,0,SmallHills,0.2784,0
12922,-74.3882,175.1395,RUT_Wasteland,812,-7.3,0,SmallHills,0.2706,0
12923,-75.2125,180,RUT_Wasteland,786,-6.2,0,SmallHills,0.2706,0
12924,-74.3882,-175.1395,RUT_PoisonForest,780,-7.2,0,LargeHills,0.2588,0
12925,-72.8551,-175.5454,RUT_PoisonForest,944,-10,0,LargeHills,0.2588,0
12926,-71.9461,-171.4899,RUT_ForsakenCrags,905,-10.8,0,SmallHills,0.251,0
12927,-70.4272,-172.1026,RUT_ForsakenCrags,911,-12.9,0,LargeHills,0.2588,0
12928,-69.4557,-168.6418,RUT_TheRot,785,-13.2,0,SmallHills,0.3216,0
12929,-69.9033,-164.486,RUT_TheRot,797,-12.3,0,Flat,0.349,0
12930,-72.4605,-166.8402,RUT_PoisonForest,794,-9.2,0,SmallHills,0.2902,0
12931,-71.3841,-163.3303,RUT_ForsakenCrags,782,-10.2,0,Flat,0.3216,0
12932,-70.4272,172.1026,RUT_Wasteland,864,-12.9,0,Flat,0,0
12933,-69.4557,168.6418,RUT_Wasteland,850,-14,0,SmallHills,0,0
12934,-71.9461,171.4899,RUT_Wasteland,848,-10.8,0,Flat,0,0
12935,-72.4605,166.8402,RUT_Wasteland,827,-9.8,0,SmallHills,0,0
12936,-69.9033,164.486,RUT_Wasteland,939,-13.7,0,LargeHills,0,0
12937,-71.3841,163.3303,RUT_Wasteland,911,-11.5,0,SmallHills,0,0
12938,-65.8882,173.4726,RUT_ForsakenCrags,713,-18.1,0,SmallHills,0,0
12939,-67.3974,173.0783,RUT_Wasteland,772,-16.4,0,SmallHills,0,0
12940,-67.9538,169.356,RUT_Wasteland,746,-15.4,0,SmallHills,0,0
12941,-66.9351,166.3453,RUT_ForsakenCrags,718,-16.4,0,SmallHills,0,0
12942,-64.9572,170.5231,RUT_ForsakenCrags,630,-18.7,0,SmallHills,0,0
12943,-65.4512,167.1032,RUT_ForsakenCrags,609,-17.7,0,SmallHills,0,0
12944,-70.4272,7.8974,RUT_Desert,42,29.5,0,Flat,0,0
12945,-71.946,8.5101,RUT_Desert,14,28.3,0,Flat,0,0
12946,-72.4605,13.1598,RUT_Desert,8,27.4,0,Flat,0,0.8353
12947,-71.3841,16.6697,RUT_Desert,3,27.7,0,Flat,0,0
12948,-69.9033,15.514,RUT_Desert,4,28.9,0,Flat,0,0
12949,-69.4557,11.3582,RUT_Desert,64,29.6,0,Flat,0,0
12950,-72.1376,0,RUT_Desert,23,28.8,0,Flat,0,0
12951,-72.8551,-4.4546,RUT_Desert,25,28.3,0,Flat,0,0
12952,-72.8551,4.4546,RUT_Wasteland,18,27.9,0,Flat,0,0
12953,-74.3882,4.8605,RUT_Wasteland,15,26.6,0,Flat,0,0
12954,-74.3882,-4.8605,RUT_Wasteland,22,27,0,Flat,0,0
12955,-75.2125,0,RUT_Wasteland,17,26.1,0,Flat,0,0
12956,-67.9538,10.644,RUT_Desert,96,30.7,0,Flat,0,0
12957,-67.3974,6.9217,RUT_Desert,123,31.4,0,Flat,0,0
12958,-66.9351,13.6547,RUT_Desert,125,30.8,0,Flat,0,0
12959,-65.4512,12.8968,RUT_CrackedLands,142,32,0,SmallHills,0,0
12960,-64.9572,9.4769,RUT_Desert,98,33,0,Flat,0,0
12961,-65.8882,6.5274,RUT_Desert,94,32.5,0,Flat,0,0
